phase,flux_fitted
0.011989207076965427,1.0
0.01202947963073177,1.0
0.012069752103109987,1.0
0.01211002465687633,1.0
0.012150297129254547,1.0
0.01219056968302089,1.0
0.012230842155399107,1.0
0.01227111470916545,1.0
0.012311387262931793,1.0
0.01235165973531001,1.0
0.012391932289076353,1.0
0.01243220476145457,1.0
0.012472477315220913,1.0
0.01251274978759913,1.0
0.012553022341365473,1.0
0.012593294895131816,1.0
0.012633567367510033,1.0
0.012673839921276376,1.0
0.012714112393654593,1.0
0.012754384947420936,1.0
0.012794657419799151,1.0
0.012834929973565494,1.0
0.012875202527331837,1.0
0.012915474999710054,1.0
0.012955747553476397,1.0
0.012996020025854614,1.0
0.013036292579620957,1.0
0.013076565051999174,1.0
0.013116837605765517,1.0
0.01315711015953186,1.0
0.013197382631910077,1.0
0.01323765518567642,1.0
0.013277927658054637,1.0
0.01331820021182098,1.0
0.013358472684199197,1.0
0.01339874523796554,1.0
0.013439017791731882,1.0
0.0134792902641101,1.0
0.013519562817876443,1.0
0.01355983529025466,1.0
0.013600107844021003,1.0
0.013640380316399218,1.0
0.013680652870165561,1.0
0.013720925342543778,1.0
0.013761197896310121,1.0
0.013801470450076464,1.0
0.013841742922454681,1.0
0.013882015476221024,1.0
0.013922287948599241,1.0
0.013962560502365584,1.0
0.014002832974743801,1.0
0.014043105528510144,1.0
0.014083378082276487,1.0
0.014123650554654704,1.0
0.014163923108421047,1.0
0.014204195580799264,1.0
0.014244468134565607,1.0
0.014284740606943824,1.0
0.014325013160710167,1.0
0.01436528571447651,1.0
0.014405558186854727,1.0
0.01444583074062107,1.0
0.014486103212999287,1.0
0.01452637576676563,1.0
0.014566648239143845,1.0
0.014606920792910188,1.0
0.01464719334667653,1.0
0.014687465819054748,1.0
0.01472773837282109,1.0
0.014768010845199308,1.0
0.01480828339896565,1.0
0.014848555871343868,1.0
0.01488882842511021,1.0
0.014929100978876553,1.0
0.01496937345125477,1.0
0.015009646005021113,1.0
0.01504991847739933,1.0
0.015090191031165674,1.0
0.01513046350354389,1.0
0.015170736057310234,1.0
0.015211008611076576,1.0
0.015251281083454794,1.0
0.015291553637221136,1.0
0.015331826109599354,1.0
0.015372098663365696,1.0
0.015412371135743912,1.0
0.015452643689510255,1.0
0.0154929162432766,1.0
0.015533188715654815,1.0
0.015573461269421158,1.0
0.015613733741799375,1.0
0.01565400629556572,1.0
0.015694278767943937,1.0
0.01573455132171028,1.0
0.015774823794088497,1.0
0.01581509634785484,1.0
0.015855368901621182,1.0
0.015895641373999396,1.0
0.01593591392776574,1.0
0.015976186400143956,1.0
0.0160164589539103,1.0
0.016056731426288516,1.0
0.01609700398005486,1.0
0.0161372765338212,1.0
0.01617754900619942,1.0
0.01621782155996576,1.0
0.01625809403234398,1.0
0.01629836658611032,1.0
0.01633863905848854,1.0
0.01637891161225488,1.0
0.016419184166021224,1.0
0.01645945663839944,1.0
0.016499729192165784,1.0
0.016540001664544002,1.0
0.016580274218310345,1.0
0.016620546690688562,1.0
0.016660819244454905,1.0
0.016701091798221247,1.0
0.016741364270599465,1.0
0.016781636824365807,1.0
0.016821909296744025,1.0
0.016862181850510367,1.0
0.016902454322888585,1.0
0.016942726876654927,1.0
0.01698299943042127,1.0
0.017023271902799487,1.0
0.01706354445656583,1.0
0.017103816928944048,1.0
0.01714408948271039,1.0
0.017184361955088608,1.0
0.01722463450885495,1.0
0.017264907062621293,1.0
0.01730517953499951,1.0
0.017345452088765853,1.0
0.01738572456114407,1.0
0.017425997114910413,1.0
0.01746626958728863,1.0
0.017506542141054973,1.0
0.017546814694821316,1.0
0.017587087167199533,1.0
0.017627359720965876,1.0
0.01766763219334409,1.0
0.017707904747110433,1.0
0.01774817721948865,1.0
0.017788449773254993,1.0
0.01782872224563321,1.0
0.017868994799399553,1.0
0.017909267353165895,1.0
0.017949539825544113,1.0
0.017989812379310455,1.0
0.018030084851688673,1.0
0.018070357405455015,1.0
0.018110629877833233,1.0
0.018150902431599576,1.0
0.018191174985365918,1.0
0.018231447457744136,1.0
0.01827172001151048,1.0
0.018311992483888696,1.0
0.01835226503765504,1.0
0.018392537510033256,1.0
0.0184328100637996,1.0
0.01847308261756594,1.0
0.01851335508994416,1.0
0.0185536276437105,1.0
0.01859390011608872,1.0
0.01863417266985506,1.0
0.01867444514223328,1.0
0.01871471769599962,1.0
