# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: wavelength, datatype: float64}
# - {name: bin_width, datatype: float64}
# - {name: lcdata, datatype: float64}
# - {name: lcerr, datatype: float64}
# - {name: polynomial, datatype: float64}
# - {name: ypos, datatype: float64}
# - {name: ywidth, datatype: float64}
# - {name: astrophysical model, datatype: float64}
# - {name: model, datatype: float64}
# - {name: residuals, datatype: float64}
# schema: astropy-2.0
time wavelength bin_width lcdata lcerr polynomial ypos ywidth "astrophysical model" model residuals
59958.082274702356 3.225 0.7749999999999999 1.0068958913722326 0.0005274091107646225 1.0072756151335394 0.999981896608892 1.0000011625867737 1.0 1.0072585510532328 -0.0003626596810002436
59958.08250876746 3.225 0.7749999999999999 1.0068778170034247 0.0005274233585827986 1.0072752772181381 1.0000017707343591 1.0000001836789734 1.0 1.0072772458506971 -0.00039942884727239836
59958.08274283258 3.225 0.7749999999999999 1.006867178441531 0.0005276174988058901 1.007274939302716 0.9999829447365208 0.9999987594891807 1.0 1.0072565104490812 -0.0003893320075500917
59958.082976897684 3.225 0.7749999999999999 1.0069530819825228 0.0005274860121876919 1.0072746013873148 1.000018440448787 0.9999974525839851 1.0 1.007290609988248 -0.00033752800572517394
59958.083210962795 3.225 0.7749999999999999 1.0077877301595979 0.0005273357384558733 1.0072742634719034 0.999984831477247 0.9999995545678974 1.0 1.007258535943832 0.0005291942157659157
59958.0834450279 3.225 0.7749999999999999 1.0056864014364155 0.0005272430691087228 1.0072739255565022 0.9999834033545405 0.9999988049402221 1.0 1.0072560044557035 -0.0015696030192879906
59958.083679093004 3.225 0.7749999999999999 1.0066505981893592 0.0005273496722057866 1.007273587641101 1.0000016050199065 0.9999999289252911 1.0 1.0072751327434686 -0.0006245345541093794
59958.083913158116 3.225 0.7749999999999999 1.0082893439251488 0.0005274889909091217 1.0072732497256893 1.0000118964360036 1.0000006992386712 1.0 1.0072859370202305 0.0010034069049182914
59958.084147223235 3.225 0.7749999999999999 1.0071336973638088 0.0005275503903169373 1.0072729118102672 1.0000078740533143 1.0000008386763117 1.0 1.0072816879134592 -0.00014799054965042302
59958.08438128834 3.225 0.7749999999999999 1.0071576227563377 0.0005273073464420164 1.007272573894866 1.0000031189356726 1.000002210849369 1.0 1.0072779424481089 -0.00012031969177117574
59958.084615353444 3.225 0.7749999999999999 1.0076236351868206 0.0005273975261377583 1.007272235979465 0.9999946186422957 1.0000011260694115 1.0 1.0072679497396075 0.00035568544721309436
59958.084849418556 3.225 0.7749999999999999 1.0075114085579322 0.000527440224942671 1.0072718980640534 1.0000085085665795 1.0000004495161732 1.0 1.0072809212929232 0.00023048726500896066
59958.08508348367 3.225 0.7749999999999999 1.0079913291821985 0.0005277066256957256 1.0072715601486417 1.000016538846016 1.0000019589305653 1.0 1.0072901924655522 0.000701136716646289
