# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: wavelength, datatype: float64}
# - {name: bin_width, datatype: float64}
# - {name: lcdata, datatype: float64}
# - {name: lcerr, datatype: float64}
# - {name: polynomial, datatype: float64}
# - {name: exp. ramp, datatype: float64}
# - {name: ypos, datatype: float64}
# - {name: ywidth, datatype: float64}
# - {name: astrophysical model, datatype: float64}
# - {name: model, datatype: float64}
# - {name: residuals, datatype: float64}
# schema: astropy-2.0
time wavelength bin_width lcdata lcerr polynomial "exp. ramp" ypos ywidth "astrophysical model" model residuals
59963.80189983964 7.75 2.75 1.0066881552303062 0.0003208669751773636 1.0066263612338806 1.000258406747534 0.999981160828582 1.0000015110149107 1.0 1.0068690327626912 -0.00018087753238504867
59963.80197531904 7.75 2.75 1.0071982361192222 0.0003209312071662401 1.0066264106304221 1.0002575308946586 0.9999953117793284 1.0000012275448775 1.0 1.0068821635199547 0.00031607259926746956
59963.80205079844 7.75 2.75 1.0070636323411433 0.0003209141553478694 1.0066264600269637 1.0002566580104295 1.0000047954453897 1.000000045969062 1.0 1.0068896935183744 0.00017393882276883765
59963.80212627785 7.75 2.75 1.006927751390537 0.0003209277295078035 1.00662650942351 1.000255788084701 0.9999714248259665 1.000002812795971 1.0 1.0068580526833557 6.969870718132043e-05
59963.80220175725 7.75 2.75 1.0065084814245036 0.00032080264247998373 1.0066265588200516 1.000254921107613 0.9999813105798866 0.9999985059817742 1.0 1.0068628468411336 -0.0003543654166300314
59963.80227723665 7.75 2.75 1.0070763466614194 0.00032088760820600754 1.006626608216593 1.0002540570690874 1.000002041556002 1.0000021240236845 1.0 1.006886543075367 0.0001898035860523617
59963.802352716055 7.75 2.75 1.007024284659316 0.00032090886393502325 1.0066266576131346 1.0002531959591645 1.000020214032145 1.00000126946894 1.0 1.0069031627815397 0.00012112187777635341
59963.802428195464 7.75 2.75 1.0073968207639832 0.00032091478905622455 1.0066267070096808 1.000252337767835 1.000025664824238 0.9999988815154625 1.0 1.0069054321531836 0.0004913886107995591
59963.802503674866 7.75 2.75 1.0064035376858183 0.0003208210851047232 1.0066267564062223 1.0002514824853717 0.9999925136010159 1.000001570805316 1.0 1.0068739491005316 -0.00047041141471337866
59963.80257915427 7.75 2.75 1.0068890765254355 0.0003208345689996463 1.0066268058027639 1.0002506301018328 1.0000103332326808 1.000000013645905 1.0 1.006889514837517 -4.38312081518788e-07
59963.80265463367 7.75 2.75 1.0075361800785867 0.0003209707047969155 1.0066268551993054 1.0002497806073924 1.0000081377085064 1.0000018766839844 1.0 1.0068883743563888 0.0006478057221979139
59963.802730113086 7.75 2.75 1.0069074802065117 0.0003209180154793793 1.0066269045958565 1.0002489339920952 0.9999960230910739 1.0000006644921333 1.0 1.006874153049207 3.332715730475222e-05
59963.80280559248 7.75 2.75 1.0069746350665307 0.0003208833718852271 1.0066269539923933 1.0002480902465898 1.0000288744682704 0.9999992411622566 1.0 1.0069049972725266 6.963779400415149e-05
59963.80288107188 7.75 2.75 1.0067792465315455 0.00032080692922505875 1.0066270033889348 1.0002472493608239 1.0000655460200965 1.0000014198707903 1.0 1.006943317706889 -0.00016407117534344984
59963.80295655129 7.75 2.75 1.0065558399781673 0.00032090044093296694 1.0066270527854813 1.0002464113251048 0.999969410025832 0.9999970965046198 1.0 1.0068413734404695 -0.000285533462302201
59963.8030320307 7.75 2.75 1.0065706894581203 0.0003208085613933406 1.0066271021820274 1.0002455761298537 0.9999684316117614 1.0000006020916 1.0 1.0068431265824191 -0.00027243712429880773
59963.803107510095 7.75 2.75 1.0066522068572552 0.00032091747577818686 1.0066271515785643 1.000244743765603 1.0000112765588407 1.0000010040347953 1.0 1.0068858823141087 -0.00023367545685348823
59963.8031829895 7.75 2.75 1.006768009726415 0.0003209244561789227 1.0066272009751058 1.0002439142225166 0.9999972022453402 0.9999986199114294 1.0 1.0068685251136573 -0.00010051538724242803
59963.80325846891 7.75 2.75 1.007071786392647 0.00032084452017295325 1.006627250371657 1.0002430874909536 0.9999697916961925 1.0000027228253012 1.0 1.006844274424149 0.00022751196849801758
59963.803333948315 7.75 2.75 1.0075567758575734 0.00032096808128710756 1.0066272997681984 1.0002422635617028 1.000001173474079 1.0000012026979987 1.0 1.006873561383726 0.0006832144738473378
59963.80340942772 7.75 2.75 1.0067830737145258 0.0003208941433816747 1.00662734916474 1.0002414424251063 1.0000092926861726 1.0000009365053106 1.0 1.0068806911918986 -9.761747737280224e-05
59963.80348490711 7.75 2.75 1.0067356122922666 0.00032081569759628435 1.0066273985612766 1.0002406240717778 0.9999836153213969 1.0000007997749238 1.0 1.0068539253654838 -0.00011831307321719109
59963.80356038653 7.75 2.75 1.0070195403133628 0.00032091784079348127 1.0066274479578277 1.000239808491969 1.0000141336305595 1.0000021004871167 1.0 1.006885191425315 0.00013434888804786382
59963.80363586593 7.75 2.75 1.0070482934904748 0.0003208315111152253 1.0066274973543692 1.0002389956766722 1.0000288712873522 0.9999990649170166 1.0 1.0068962050194443 0.00015208847103043155
59963.80371134533 7.75 2.75 1.0067782666573968 0.00032084261613040625 1.0066275467509107 1.0002381856163596 1.00002170067995 0.9999969559551126 1.0 1.0068860956430439 -0.00010782898564709598
59963.80378682473 7.75 2.75 1.0065151086723745 0.0003208506114397946 1.0066275961474476 1.0002373783017717 0.9999609814550388 1.0000003117452898 1.0 1.0068275751027327 -0.00031246643035820476
59963.80386230414 7.75 2.75 1.0066334442644196 0.00032085716039800436 1.0066276455439986 1.0002365737232914 0.9999984515526729 1.0000014416141105 1.0 1.006865679625115 -0.00023223536069538753
59963.803937783545 7.75 2.75 1.007056209261643 0.0003209288463384332 1.0066276949405402 1.0002357718720327 0.9999917317279206 1.0000003367975303 1.0 1.0068570435094573 0.00019916575218581478
59963.80401326295 7.75 2.75 1.0070018210202951 0.000320865767874229 1.0066277443370817 1.0002349727385966 0.9999678824411289 1.0000018662604513 1.0 1.006833815402931 0.00016800561736407538
59963.80408874235 7.75 2.75 1.0069928480934605 0.00032089428450113886 1.0066277937336232 1.0002341763137712 0.9999721180301769 1.000002153479377 1.0 1.0068376169807345 0.00015523111272597312
59963.80416422176 7.75 2.75 1.0067424416762045 0.0003208820305919347 1.0066278431301694 1.0002333825882999 1.0000061506838593 0.9999997250389446 1.0 1.0068686885865041 -0.00012624691029961
59963.80423970116 7.75 2.75 1.006566313237033 0.00032085842607896035 1.006627892526711 1.0002325915531856 0.9999644415281388 1.0000007059751912 1.0 1.006826933991041 -0.00026062075400790086
59963.80431518056 7.75 2.75 1.0064472264650184 0.00032082530409244096 1.0066279419232527 1.0002318031992334 0.9999810254917723 1.000001965325272 1.0 1.0068441555753331 -0.00039692911031474765
59963.80439065996 7.75 2.75 1.0063528950120577 0.00032078115945539774 1.0066279913197942 1.0002310175173559 0.999993229510786 1.0000006499610865 1.0 1.0068543774965635 -0.0005014824845057664
59963.80446613937 7.75 2.75 1.0068522403791802 0.00032091826818953124 1.0066280407163404 1.0002302344984204 0.9999932921254994 1.0000000435469856 1.0 1.0068530911746194 -8.507954392111827e-07
59963.804541618774 7.75 2.75 1.0069553882483018 0.00032088417236336936 1.006628090112882 1.0002294541335524 0.9999871036141885 0.999999059852278 1.0 1.0068451336620985 0.00011025458620328443
59963.804617098176 7.75 2.75 1.0068927108192516 0.00032087090680074756 1.0066281395094234 1.00022867641368 1.0000013903318072 0.9999995775868856 1.0 1.0068593061786848 3.340464056678094e-05
59963.804692577585 7.75 2.75 1.0069910236620014 0.0003209177656511103 1.0066281889059698 1.0002279013297644 1.0000049241909554 1.0000034635327906 1.0 1.0068660460693788 0.00012497759262264374
59963.804768056994 7.75 2.75 1.006809752568893 0.0003209291117905384 1.006628238302516 1.0002271288729454 1.0000287163270472 1.0000018490213556 1.0 1.0068876476243216 -7.789505542854513e-05
59963.80484353639 7.75 2.75 1.0068956686334203 0.0003208836260311788 1.0066282876990529 1.0002263590344669 1.000014325173556 0.9999976066378724 1.0 1.006868160689486 2.750794393424627e-05
59963.80491901579 7.75 2.75 1.0075759919904916 0.0003209914218786898 1.0066283370955944 1.000225591805232 0.9999953380526548 1.0000019353484104 1.0 1.0068526788993462 0.0007233130911454833
59963.80499449521 7.75 2.75 1.0065983149550441 0.00032088044737524135 1.0066283864921455 1.0002248271763234 1.0000381726992216 0.9999980931624634 1.0 1.0068912182900283 -0.00029290333498410703
59963.80506997461 7.75 2.75 1.0068371797803448 0.00032088237078478973 1.006628435888687 1.000224065139222 1.0000257007728772 0.9999999102776691 1.0 1.0068797728153316 -4.259303498677092e-05
59963.805145454004 7.75 2.75 1.0066958772444403 0.00032085871195988415 1.0066284852852236 1.000223305685069 1.000002741548892 1.0000003223998775 1.0 1.0068563560964712 -0.0001604788520308542
59963.805220933406 7.75 2.75 1.006484841145757 0.0003207995140699055 1.0066285346817652 1.0002225488049634 0.9999918629256646 1.000002026518747 1.0 1.0068464062140687 -0.0003615650683117533
59963.80529641282 7.75 2.75 1.007538759569148 0.0003209623806656804 1.0066285840783162 1.0002217944901084 1.0000208425151536 1.0000011663154131 1.0 1.006874008408071 0.0006647511610771151
59963.805371892224 7.75 2.75 1.0069139076654454 0.00032089849681840533 1.0066286334748578 1.0002210427320999 1.0000095231863217 0.99999876306081 1.0 1.0068594844237335 5.4423241711898385e-05
59963.80544737162 7.75 2.75 1.006419174842923 0.00032084911675287376 1.0066286828713946 1.0002202935221982 0.9999939153435656 1.000000655261168 1.0 1.006844970056481 -0.0004257952135580112
59963.80552285102 7.75 2.75 1.0063481362757618 0.0003208323752749169 1.0066287322679361 1.0002195468516228 1.0000198745488336 1.0000005948850506 1.0 1.0068703440928333 -0.0005222078170714628
59963.80559833044 7.75 2.75 1.0066944747154076 0.00032083709269665724 1.0066287816644872 1.0002188027116956 1.000003018161319 0.9999991159174743 1.0 1.0068511834640728 -0.0001567087486651353
59963.80567380984 7.75 2.75 1.0067169464954797 0.0003208730804086831 1.0066288310610287 1.0002180610941256 0.999979122947576 1.000000169245184 1.0 1.0068274880204549 -0.00011054152497513847
59963.80574928924 7.75 2.75 1.0067517571215978 0.00032089627570114435 1.0066288804575703 1.00021732199022 1.0000104137739454 1.000000162619304 1.0 1.0068582918676043 -0.0001065347460065258
59963.805824768635 7.75 2.75 1.00707708544472 0.0003209038456039572 1.0066289298541071 1.0002165853915301 1.0000124375999704 1.0000004675615897 1.0 1.006859944503429 0.00021714094129099415
59963.80590024805 7.75 2.75 1.0071299041983541 0.0003208759979042571 1.0066289792506582 1.0002158512892811 1.0000151250850076 0.9999998867844598 1.0 1.0068613760565832 0.00026852814177091844
59963.80597572745 7.75 2.75 1.006785330238794 0.0003209000852972267 1.0066290286471997 1.0002151196753657 1.0000358796440685 1.0000015681640166 1.0 1.0068832785735462 -9.794833475229581e-05
59963.806051206855 7.75 2.75 1.0066714830886438 0.00032088300442943945 1.0066290780437412 1.0002143905412078 0.99999160578784 1.0000003102865003 1.0 1.006836750534716 -0.00016526744607214816
59963.80612668625 7.75 2.75 1.006793667346591 0.00032088737929234423 1.0066291274402779 1.0002136638784727 0.9999990251816627 0.9999983014731639 1.0 1.0068415160833943 -4.784873680341306e-05
59963.806202165666 7.75 2.75 1.0063425900253136 0.00032079960209372967 1.006629176836829 1.0002129396785044 1.0000001705159969 0.9999996749712095 1.0 1.0068433725598556 -0.0005007825345419992
59963.80627764507 7.75 2.75 1.0066226242879248 0.0003208592722655239 1.0066292262333705 1.0002122179333044 0.9999488773103672 1.0000000253930208 1.0 1.0067914040582588 -0.00016877977033402658
59963.80635312447 7.75 2.75 1.0063725407036155 0.00032078997380875155 1.006629275629912 1.0002114986344126 1.0000013223959754 1.0000039944204195 1.0 1.0068475295473762 -0.00047498884376073747
59963.80642860387 7.75 2.75 1.0064863299834272 0.00032083420602127343 1.0066293250264535 1.0002107817735377 1.000003448949205 1.0000009146262478 1.0 1.006845897572926 -0.0003595675894987327
59963.80650408328 7.75 2.75 1.0073366650135345 0.0003209647718353311 1.006629374423 1.0002100673423475 0.9999896471758505 0.999997449816497 1.0 1.006827843132005 0.0005088218815294532
59963.80657956268 7.75 2.75 1.00624776426903 0.0003208100746381224 1.0066294238195415 1.000209355332744 0.9999741250844371 0.9999990300965976 1.0 1.0068131386407713 -0.0005653743717413118
59963.806655042084 7.75 2.75 1.0065711871711067 0.00032087239476910286 1.006629473216083 1.0002086457364507 0.9999292229299085 0.9999979964626964 1.0 1.0067662239161126 -0.0001950367450058721
59963.80673052149 7.75 2.75 1.0071226105281343 0.00032092310068559195 1.0066295226126292 1.00020793854522 0.9999511409870927 0.9999995470301252 1.0 1.0067891904938926 0.00033342003424174926
59963.806806000895 7.75 2.75 1.0071661521113617 0.000320930523602751 1.0066295720091707 1.0002072337510362 1.0000204697125936 0.9999988649414344 1.0 1.0068576464757542 0.00030850563560758104
59963.8068814803 7.75 2.75 1.0069930913215819 0.0003208714513787504 1.0066296214057122 1.0002065313457063 1.0000077988558806 0.9999980837899639 1.0 1.0068434448295673 0.0001496464920145435
59963.8069569597 7.75 2.75 1.0069213366432777 0.0003209378938576544 1.0066296708022537 1.0002058313211337 1.0000444417027663 0.9999994680961369 1.0 1.0068810766978329 4.0259945444764966e-05
59963.80703243911 7.75 2.75 1.0064454087779942 0.00032091093717449625 1.0066297201988001 1.0002051336691817 1.0000446021889091 1.000000145917335 1.0 1.0068812678672323 -0.0004358590892381553
59963.80710791851 7.75 2.75 1.0066810778974815 0.0003208522324763679 1.0066297695953417 1.0002044383819428 1.0000334120605638 0.9999999779194648 1.0 1.006869181575263 -0.00018810367778154813
59963.80718339791 7.75 2.75 1.0073002915730431 0.000320899372338681 1.0066298189918832 1.0002037454513346 1.000025927081053 1.0000005217421448 1.0 1.0068615448509628 0.00043874672208032983
59963.807258877314 7.75 2.75 1.007137533242327 0.00032095190438906514 1.0066298683884247 1.00020305486937 0.9999911207036256 1.0000034177820383 1.0 1.0068287706145025 0.00030876262782442154
59963.80733435673 7.75 2.75 1.0065293258950097 0.00032084008032221586 1.0066299177849758 1.0002023666279554 1.0000698881009493 1.0000011940325975 1.0 1.0069051940533247 -0.0003758681583150292
59963.807409836125 7.75 2.75 1.0065778418514646 0.00032077027904469133 1.0066299671815127 1.000201680719489 1.0000071590919433 1.000000466414203 1.0 1.0068406626520303 -0.00026282080056572177
59963.80748531553 7.75 2.75 1.0068775776598877 0.0003208839278613476 1.0066300165780542 1.0002009971357986 0.9999910913326392 1.0000031544301522 1.0 1.0068265527477513 5.1024912136377054e-05
59963.80756079493 7.75 2.75 1.007372171951564 0.00032092417240960216 1.0066300659745957 1.0002003158690707 1.0000029722721773 1.0000010077640284 1.0 1.0068357171807683 0.0005364547707957801
59963.807636274345 7.75 2.75 1.0069433626241626 0.000320917324103985 1.0066301153711468 1.0001996369113215 0.999984515775366 0.9999987890179695 1.0 1.0068142666642135 0.0001290959599491437
59963.80771175374 7.75 2.75 1.007098623444361 0.0003208572637369934 1.0066301647676834 1.0001989602550512 1.0000446324733592 1.0000002044895961 1.0 1.0068755873905242 0.00022303605383688918
59963.80778723314 7.75 2.75 1.007038429763064 0.00032087368442630253 1.006630214164225 1.0001982858921983 1.0000101725539228 0.999999709936399 1.0 1.006839764717283 0.00019866504578081035
59963.80786271254 7.75 2.75 1.0070317877310035 0.0003209297437864495 1.0066302635607665 1.0001976138150543 1.000008967623538 0.9999987845139326 1.0 1.0068369926747953 0.00019479505620823012
59963.80793819196 7.75 2.75 1.0066593341982923 0.00032081613636602717 1.0066303129573175 1.0001969440157432 1.000013700689739 1.0000001492293407 1.0 1.0068425072697 -0.000183173071407694
59963.808013671354 7.75 2.75 1.0068074008331787 0.0003208961868636279 1.0066303623538544 1.0001962764868666 0.9999836219291628 0.9999979343967149 1.0 1.0068093706525854 -1.9698194066997132e-06
59963.808089150756 7.75 2.75 1.00643009741729 0.0003208407380738412 1.006630411750396 1.0001956112204715 0.9999972337307488 0.9999992053387449 1.0 1.0068237347138973 -0.00039363729660735203
59963.808164630165 7.75 2.75 1.0074559194017578 0.0003209757882750214 1.006630461146942 1.0001949482088897 0.9999965507974518 1.0000015200794024 1.0 1.0068247596543831 0.0006311597473747099
59963.808240109574 7.75 2.75 1.007515279248807 0.00032099222405229644 1.0066305105434885 1.0001942874445429 0.9999980071075825 1.0000010984838896 1.0 1.0068251856969392 0.0006900935518676654
59963.80831558897 7.75 2.75 1.0071493724875502 0.0003209776245560399 1.0066305599400251 1.000193628919941 1.0000085972263808 0.99999950519699 1.0 1.0068336304500836 0.00031574203746664864
59963.80839106837 7.75 2.75 1.007432282849995 0.0003209890412052444 1.0066306093365667 1.0001929726273018 1.0000216510514033 1.0000004946408159 1.0 1.0068471583342564 0.0005851245157386664
59963.80846654779 7.75 2.75 1.0067971284639397 0.00032086116110191146 1.0066306587331177 1.000192318558998 0.9999920700540886 0.9999990667785424 1.0 1.0068153288464385 -1.8200382498889667e-05
59963.80854202719 7.75 2.75 1.0063040483674113 0.0003208298811622525 1.0066307081296593 1.0001916667077422 0.9999782352578771 0.9999988327535282 1.0 1.006800557280616 -0.0004965089132047407
59963.808617506584 7.75 2.75 1.0067196054582341 0.0003208854582101542 1.0066307575261961 1.0001910170659563 0.9999564155948848 1.0000007991161641 1.0 1.006779963930194 -6.0358471959842674e-05
59963.808692985986 7.75 2.75 1.007006917552886 0.00032088490347633087 1.0066308069227377 1.0001903696260264 1.0000165333026505 1.0000011188912492 1.0 1.0068402114965362 0.00016670605634971913
59963.8087684654 7.75 2.75 1.006628604143591 0.00032086000930504297 1.0066308563192887 1.0001897243804279 0.9999735925093958 1.0000025685444687 1.0 1.0067978370949502 -0.00016923295135917726
59963.808843944804 7.75 2.75 1.0062448648808402 0.00032079039135288515 1.0066309057158302 1.0001890813219718 0.9999709291956013 1.000000016645336 1.0 1.006791988473255 -0.0005471235924148221
59963.8089194242 7.75 2.75 1.0070410330584125 0.0003209409369144442 1.006630955112367 1.000188440443182 0.999986600086582 0.9999998716146774 1.0 1.006807024526936 0.0002340085314764817
59963.8089949036 7.75 2.75 1.006848186688832 0.0003208252627709315 1.0066310045089086 1.0001878017365478 0.9999942253230147 1.0000000676322323 1.0 1.0068143055921324 3.388109669955064e-05
59963.80907038302 7.75 2.75 1.0070081342703572 0.0003209208394120729 1.0066310539054597 1.0001871651946455 0.9999857496350328 1.000001649159551 1.0 1.0068067730401036 0.00020136123025360497
59963.80914586242 7.75 2.75 1.0069591402847664 0.00032086326375587484 1.0066311033020012 1.000186530810383 0.9999980692628524 1.0000016001364291 1.0 1.0068185381593042 0.00014060212546218587
59963.80922134181 7.75 2.75 1.0067081038915602 0.00032089505172275176 1.0066311526985379 1.0001858985763858 1.0000627839452347 0.9999997151467125 1.0 1.0068812092072696 -0.0001731053157094653
59963.809296821215 7.75 2.75 1.006643170518836 0.0003208681008147597 1.0066312020950794 1.0001852684852437 0.9999775799201558 1.0000025985974994 1.0 1.0067977424551848 -0.00015457193634893507
59963.80937230063 7.75 2.75 1.0066284214705399 0.0003208390298893142 1.0066312514916305 1.0001846405296337 0.9999969329075857 1.0000013123794667 1.0 1.006815349739969 -0.00018692826942912077
59963.80944778003 7.75 2.75 1.006617622237543 0.0003208228552318721 1.006631300888172 1.0001840147025594 1.0000227913272515 0.9999995588756165 1.0 1.0068390383912964 -0.00022141615375348422
59963.80952325943 7.75 2.75 1.0065783442976861 0.00032085889940014923 1.0066313502847088 1.0001833909967452 0.9999927624376398 0.9999999416790083 1.0 1.0068086118000354 -0.00023026750234933502
59963.80959873883 7.75 2.75 1.006324620431588 0.00032081292265136825 1.0066313996812504 1.0001827694048813 1.0000241566279575 1.00000068827082 1.0 1.0068403953460754 -0.0005157749144872881
59963.809674218246 7.75 2.75 1.00644876504508 0.0003207859052617544 1.0066314490778014 1.0001821499197434 0.9999533746081884 1.0000017011263895 1.0 1.006769576419989 -0.0003208113749091357
59963.80974969765 7.75 2.75 1.0064219471763258 0.00032082319913153654 1.006631498474343 1.0001815325344294 0.9999947304412271 1.000001892534254 1.0 1.0068108347950997 -0.0003888876187738699
59963.80982517704 7.75 2.75 1.0067178603160918 0.00032085689676990357 1.0066315478708798 1.000180917241762 0.9999169945055171 0.9999992922170383 1.0 1.0067293812614786 -1.1520945386811476e-05
59963.80990065645 7.75 2.75 1.0066161571279937 0.00032089466152450304 1.006631597267426 1.0001803040344708 1.0000055008754931 0.9999991748225426 1.0 1.0068178045550888 -0.00020164742709516403
59963.80997613586 7.75 2.75 1.0068718301634334 0.00032085599711703585 1.0066316466639722 1.0001796929056062 1.000011632648243 0.9999988174041529 1.0 1.00682305245929 4.877770414335458e-05
59963.81005161526 7.75 2.75 1.0063735771826412 0.0003207904475406086 1.006631696060514 1.0001790838481819 0.999976842422566 1.0000038971457461 1.0 1.0067925758143597 -0.0004189986317184591
59963.81012709466 7.75 2.75 1.0062138494887058 0.0003208616774344962 1.0066317454570506 1.0001784768551765 0.9999618008850563 1.0000000128260096 1.0 1.0067729595335584 -0.0005591100448525399
59963.81020257407 7.75 2.75 1.0063284077384933 0.0003208352640769344 1.0066317948536017 1.0001778719193597 1.0000161891777832 0.9999967990381113 1.0 1.0068239230075047 -0.0004955152690113707
59963.810278053475 7.75 2.75 1.0066832983174905 0.00032086171934035603 1.0066318442501432 1.0001772690340498 0.9999674296449591 1.0000028675919854 1.0 1.0067803837633293 -9.708544583886258e-05
59963.81035353288 7.75 2.75 1.0061254031012048 0.00032078331528653966 1.0066318936466847 1.0001766681921807 1.000015326976828 1.000000471553757 1.0 1.006825639605171 -0.0007002365039661118
59963.81042901227 7.75 2.75 1.0070505122146984 0.00032091564819324096 1.0066319430432216 1.0001760693868835 0.9999854199321607 0.9999989814982592 1.0 1.0067934753441514 0.00025703687054701163
59963.81050449169 7.75 2.75 1.006375904215437 0.00032084558362111297 1.0066319924397726 1.0001754726110255 1.0000107061285235 1.0000023610841553 1.0 1.0068217849917571 -0.0004458807763201289
59963.81057997109 7.75 2.75 1.0064829356289895 0.0003208204135938154 1.0066320418363142 1.0001748778580155 1.000018680843672 1.0000010203679839 1.0 1.0068279148498622 -0.00034497922087273203
59963.810655450485 7.75 2.75 1.0068392524995187 0.0003208879317371556 1.0066320912328508 1.000174285120939 0.9999953712480008 1.0000018926733154 1.0 1.0068047775151643 3.447498435438234e-05
