# %ECSV 1.0
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: wavelength, datatype: float64}
# - {name: bin_width, datatype: float64}
# - {name: lcdata, datatype: float64}
# - {name: lcerr, datatype: float64}
# - {name: polynomial, datatype: float64}
# - {name: ypos, datatype: float64}
# - {name: ywidth, datatype: float64}
# - {name: astrophysical model, datatype: float64}
# - {name: model, datatype: float64}
# - {name: residuals, datatype: float64}
# schema: astropy-2.0
time wavelength bin_width lcdata lcerr polynomial ypos ywidth "astrophysical model" model residuals
60129.73642421902 4.45 0.55 1.006383796880278 0.0002921377042595617 1.0071307874766453 0.9999901485278557 0.9999969744611932 1.0 1.0071178186724843 -0.0007340217922062742
60129.73690760101 4.45 0.55 1.007116258407247 0.0002922713589608933 1.007130445505949 0.9999858800474395 1.0000023658193042 1.0 1.0071186075268428 -2.3491195957348054e-06
60129.73739098299 4.45 0.55 1.0071065347791721 0.0002922701378801704 1.0071301035352531 0.9999846328348218 0.9999971804194255 1.0 1.0071117871597581 -5.25238058601829e-06
60129.737874364975 4.45 0.55 1.006718040507609 0.0002922481151654191 1.0071297615645571 0.9999895093135882 1.000003513623865 1.0 1.0071227347200946 -0.0004046942124855679
60129.73835774696 4.45 0.55 1.0071665513304489 0.00029225173498508244 1.0071294195938612 0.9999913901561642 1.0000015687152637 1.0 1.0071223282525263 4.422307792251168e-05
60129.73884112894 4.45 0.55 1.0070410028451247 0.0002922661495981623 1.0071290776231652 0.9999975220463262 0.9999968530806648 1.0 1.0071234126578532 -8.240981272855663e-05
60129.73932451093 4.45 0.55 1.00705470417121 0.00029227601027737385 1.0071287356524692 0.9999942869847623 0.9999809548255273 1.0 1.0071038010777502 -4.909690654031351e-05
60129.73980789291 4.45 0.55 1.0068364661420377 0.00029228395285065803 1.007128393681773 0.9999875536594147 1.0000062752256595 1.0 1.0071221784980502 -0.0002857123560124908
60129.7402912749 4.45 0.55 1.0070595953982215 0.00029222354474045764 1.007128051711072 1.0000059443513116 1.0000073639433118 1.0 1.0071414549119935 -8.185951377193135e-05
60129.74077465687 4.45 0.55 1.0069348421519149 0.00029222255731533697 1.0071277097403861 0.9999956911794206 1.0000003626557765 1.0 1.007123735446892 -0.0001888932949771771
60129.74125803886 4.45 0.55 1.0074652971486266 0.00029230034852202965 1.007127367769685 0.9999974100785882 1.0000023253512513 1.0 1.0071271013077705 0.00033819584085614807
60129.74174142085 4.45 0.55 1.0074486670547789 0.00029229690725496006 1.007127025798989 0.999995573760071 1.0000088423719058 1.0 1.007131473365435 0.00031719368934379766
60129.74222480282 4.45 0.55 1.00735614795684 0.00029229973754570505 1.0071266838282982 1.0000065986607725 1.0000013532050145 1.0 1.0071346923735114 0.00022145558332864468
60129.742708184815 4.45 0.55 1.0072519553728403 0.00029229449145119947 1.007126341857597 0.9999997660340871 1.0000052506572743 1.0 1.0071313942983788 0.00012056107446145603
60129.7431915668 4.45 0.55 1.0074616356941337 0.00029229222870205847 1.0071259998869009 0.9999983230215769 0.9999987670537717 1.0 1.007123069228209 0.00033856646592478334
60129.743674948775 4.45 0.55 1.0074499598279658 0.00029233368266402506 1.00712565791621 0.9999949440410403 0.9999931588828814 1.0 1.0071136761004722 0.0003362837274936137
60129.74415833077 4.45 0.55 1.0073869600654748 0.0002922949749846379 1.007125315945509 1.0000051122731912 0.999988637506839 1.0 1.0071190211322452 0.0002679389332296278
60129.74464171275 4.45 0.55 1.0071121143835435 0.0002922570012163178 1.007124973974813 1.0000011326661882 0.9999930973519843 1.0 1.007119162874141 -7.048490597405532e-06
60129.74512509473 4.45 0.55 1.0071115790761191 0.00029222555795304804 1.007124632004122 0.9999976315071012 0.9999928845808432 1.0 1.007115080539656 -3.501463536892402e-06
60129.74560847672 4.45 0.55 1.007853991117083 0.00029238975259945215 1.007124290033421 1.0000070294147285 1.0000062490774266 1.0 1.0071376631696458 0.0007163279474371453
60129.7460918587 4.45 0.55 1.0078695548564829 0.0002923454201458577 1.0071239480627248 1.0000088930963644 1.0000054446050397 1.0 1.0071383879539333 0.0007311669025495959
60129.746575240686 4.45 0.55 1.0071477651717038 0.00029221419420727874 1.0071236060920288 1.0000041481964304 0.9999986762676607 1.0 1.0071264506709594 2.13145007443849e-05
60129.74705862267 4.45 0.55 1.0073101871116188 0.0002922999961913374 1.0071232641213328 1.000004556206384 0.9999929359482008 1.0 1.0071207383794578 0.00018944873216097946
60129.747542004654 4.45 0.55 1.0069642691751568 0.000292243833190959 1.0071229221506368 0.9999931294212352 1.0000029956371381 1.0 1.0071190195873743 -0.00015475041221746366
60129.74802538664 4.45 0.55 1.0067265948478887 0.0002921983433594473 1.0071225801799408 1.0000060840139164 0.9999988180967735 1.0 1.0071275171990652 -0.00040092235117650254
60129.74850876862 4.45 0.55 1.0068693773983315 0.000292215389023776 1.0071222382092448 0.9999935510807098 0.9999885298392058 1.0 1.0071041915797005 -0.00023481418136905852
60129.748992150606 4.45 0.55 1.0071149649313784 0.0002922584315986966 1.0071218962385486 1.0000003320131987 0.9999920656776015 1.0 1.0071142397838386 7.251475397929141e-07
60129.74947553259 4.45 0.55 1.006705145868286 0.0002922399473680981 1.0071215542678527 0.9999973598156394 1.00000550653977 1.0 1.0071244410215259 -0.00041929515323979594
60129.749958914574 4.45 0.55 1.0075559544272763 0.00029231827534144297 1.0071212122971567 0.9999956838827238 1.0000161633658604 1.0 1.0071331438422533 0.0004228105850230257
60129.75044229656 4.45 0.55 1.0075593870965305 0.0002923614242821357 1.0071208703264607 1.0000066584054865 0.9999989228382244 1.0 1.0071264913062612 0.00043289579026928315
60129.75092567854 4.45 0.55 1.007054188377611 0.00029225722800657237 1.0071205283557647 0.9999901024816117 1.0000027519556238 1.0 1.0071133318853864 -5.914350777547206e-05
60129.751409060525 4.45 0.55 1.006757258202925 0.00029217055911662064 1.0071201863850687 0.9999969681941239 1.000010542697597 1.0 1.0071277507235477 -0.00037049252062271165
60129.7518924425 4.45 0.55 1.0074680277184342 0.0002923368560266878 1.0071198444143779 1.0000031090948758 1.0000004521062926 1.0 1.0071234309721602 0.0003445967462740729
60129.75237582449 4.45 0.55 1.007570157445803 0.0002923745280878134 1.0071195024436765 0.999992357745785 1.0000021595545106 1.0 1.0071139806932567 0.00045617675254616685
60129.75285920648 4.45 0.55 1.0073844140019954 0.00029229607523960805 1.0071191604729806 0.9999979880874136 1.000008203946167 1.0 1.0071253965720188 0.0002590174299765824
60129.753342588454 4.45 0.55 1.0072651617106854 0.00029226004053955893 1.0071188185022897 0.9999940264308305 1.0000018449054684 1.0 1.0071146604362817 0.00015050127440363603
60129.753825970445 4.45 0.55 1.0074374357927722 0.0002923001420273478 1.0071184765315886 0.9999953560650223 1.000007331125578 1.0 1.0071211828166045 0.0003162529761677746
60129.75430935243 4.45 0.55 1.007196883177165 0.00029229094164178224 1.0071181345608926 1.0000058537745786 1.0000027693732982 1.0 1.0071268191058231 7.006407134180215e-05
60129.754792734406 4.45 0.55 1.0069311136619368 0.0002922568113676962 1.0071177925902017 1.0000036317095775 0.999998451691993 1.0 1.0071198908153294 -0.00018877715339260526
60129.7552761164 4.45 0.55 1.007525434826972 0.0002923251498688392 1.0071174506195004 1.0000091553803394 1.0000004204538566 1.0 1.0071270946131003 0.00039834021387163965
60129.75575949838 4.45 0.55 1.0071202399103305 0.0002923003310981546 1.0071171086488044 1.0000018785055496 1.000011661927805 1.0 1.0071307454729572 -1.050556262671698e-05
60129.75624288036 4.45 0.55 1.0069409169596115 0.00029223492096754864 1.0071167666781136 1.0000122010498147 0.9999944408586429 1.0 1.0071234557871738 -0.00018253882756225082
60129.75672626235 4.45 0.55 1.0073315815203296 0.0002922530154110003 1.0071164247074125 1.0000100943857138 1.000005094284146 1.0 1.0071317215180873 0.0001998600022423691
60129.75720964433 4.45 0.55 1.0074054604413822 0.0002923567526644455 1.0071160827367165 0.9999909616246967 0.9999998780712515 1.0 1.007106857248293 0.00029860319308916417
60129.75769302632 4.45 0.55 1.007381577746554 0.00029228107318910563 1.0071157407660205 1.0000018618666584 0.9999977955413618 1.0 1.0071153957321113 0.0002661820144427285
60129.7581764083 4.45 0.55 1.0072760164484622 0.000292333592565029 1.0071153987953243 0.9999990374189881 1.000003861831683 1.0 1.0071183186715764 0.00015769777688579012
60129.758659790285 4.45 0.55 1.0068842013765713 0.00029217109959667355 1.0071150568246283 0.9999989757372332 1.0000031633093651 1.0 1.0071172110874016 -0.00023300971083028976
60129.75914317227 4.45 0.55 1.0069869090804422 0.0002922618539622565 1.0071147148539323 1.0000025134818726 0.9999999546432726 1.0 1.0071172005389695 -0.0001302914585272763
60129.75962655425 4.45 0.55 1.0068816724212761 0.00029222110462478546 1.0071143728832364 1.0000033144062044 0.9999986211672348 1.0 1.0071163222224642 -0.00023464980118803602
60129.76010993624 4.45 0.55 1.0074046618931116 0.0002923106978534754 1.0071140309125404 1.000005883134293 0.999990421596959 1.0 1.0071103092987843 0.0002943525943273073
60129.76059331822 4.45 0.55 1.0072371053387277 0.00029231005185283637 1.0071136889418444 0.9999990443414407 0.9999951459335009 1.0 1.007107837892881 0.00012926744584662586
60129.761076700204 4.45 0.55 1.0074364494738905 0.0002922706290871611 1.0071133469711482 1.000001760521476 0.9999979489205636 1.0 1.0071130543427114 0.0003233951311791827
60129.76156008219 4.45 0.55 1.0071903080142326 0.00029221181629424255 1.0071130050004522 1.0000031984111137 0.9999963687890401 1.0 1.007112569110402 7.773890383067084e-05
60129.76204346417 4.45 0.55 1.007358199597263 0.0002922935239978847 1.0071126630297562 1.0000055010855555 1.0000028121221722 1.0 1.007121035382109 0.00023716421515396213
60129.76252684616 4.45 0.55 1.0072724133652717 0.0002923408551117852 1.0071123210590551 1.0000007793641656 0.9999952961194916 1.0 1.0071083686266 0.0001640447386717092
60129.76301022813 4.45 0.55 1.0075039763047693 0.0002923245952365469 1.0071119790883694 1.0000004335846928 0.9999974492082749 1.0 1.0071098468226911 0.000394129482078176
60129.763493610124 4.45 0.55 1.007730728019666 0.00029236085297498543 1.0071116371176683 0.9999964841407427 0.9999972582399345 1.0 1.0071053350061356 0.0006253930135302621
60129.76397699211 4.45 0.55 1.0066109133134669 0.0002921599215196779 1.0071112951469723 1.0000071152123446 0.9999924368725168 1.0 1.007110843992381 -0.0004999306789141844
60129.764460374085 4.45 0.55 1.0069382282125627 0.000292212972861195 1.0071109531762814 1.0000012464740733 1.0000047515590766 1.0 1.007116993867129 -0.0001787656545662042
60129.764943756076 4.45 0.55 1.0075590618042511 0.00029230431033577976 1.00711061120558 1.000001243374448 0.999993248430111 1.0 1.0071050638350485 0.00045399796920264635
60129.76542713806 4.45 0.55 1.0066162211811325 0.0002922614947988978 1.0071102692348841 0.999994605938797 1.0000079479752748 1.0 1.0071128412647958 -0.0004966200836633572
60129.765910520044 4.45 0.55 1.0072130778784139 0.00029229594727413357 1.0071099272641881 0.9999953460333963 1.0000065078323115 1.0 1.0071117942802437 0.00010128359817018762
60129.76639390203 4.45 0.55 1.0071488370144352 0.00029229603664866527 1.0071095852934921 0.9999942738761194 0.9999906978908101 1.0 1.0070944502695605 5.438674487479034e-05
60129.76687728401 4.45 0.55 1.007219221358475 0.00029224984776411093 1.0071092433227962 1.0000077211371443 0.9999920727747564 1.0 1.0071090357079242 0.00011018565055076479
60129.767360665996 4.45 0.55 1.0069202309066174 0.0002922074655672474 1.0071089013521 0.9999986951459217 1.0000066346470633 1.0 1.0071142690253385 -0.000194038118721096
60129.76784404798 4.45 0.55 1.007095073982297 0.0002922679939436093 1.007108559381404 0.9999928467675396 1.0000013680242557 1.0 1.0071027330388478 -7.65905655075727e-06
60129.76832742996 4.45 0.55 1.0070333163812717 0.0002922853789255926 1.007108217410708 1.0000091522810657 0.9999976217690479 1.0 1.0071150395903217 -8.172320904997754e-05
60129.76881081195 4.45 0.55 1.0071905964074943 0.00029227876599428475 1.007107875440012 0.9999975598490088 1.0000087610758444 1.0 1.0071142412716816 7.635513581272235e-05
60129.76929419393 4.45 0.55 1.007618897555786 0.00029236776889383887 1.007107533469316 1.000005353826607 1.0000058313011262 1.0 1.0071187981271605 0.0005000994286255
60129.769777575915 4.45 0.55 1.0073405715031662 0.000292245485554339 1.00710719149862 1.0000084856288745 1.0000082404229373 1.0 1.0071240364961072 0.00021653500705909323
60129.7702609579 4.45 0.55 1.0077076324020424 0.00029236741233270094 1.0071068495279238 1.0000002033515236 1.0000009009517377 1.0 1.0071079616794867 0.0005996707225557341
60129.77074433989 4.45 0.55 1.0070291299411218 0.0002922703841782722 1.0071065075572228 1.0000064794094725 1.0000020860277554 1.0 1.0071151338784075 -8.600393728563915e-05
60129.77122772187 4.45 0.55 1.0072490237869434 0.0002922991084738108 1.0071061655865319 0.999994788416351 1.0000072919976901 1.0 1.0071082607460669 0.0001407630408765126
60129.77171110385 4.45 0.55 1.0072348044915838 0.0002922394343784844 1.007105823615836 1.0000064744616401 0.999992097671207 1.0 1.007104385550984 0.00013041894059973025
